domain,problem,config,solved,cost,search_time,co_edges,tr_nodes,num_trs,peak_mem_kb
pipesworld-notankage,p09-net1-b14-g6.pddl,on-skipc,1,13,29.8559,250,1112915,21,1207316
pipesworld-notankage,p09-net1-b14-g6.pddl,on-norm,1,13,20.8423,1050,1131297,21,1194840
pipesworld-notankage,p10-net1-b14-g8.pddl,off,1,18,140.504,,1014206,21,1210520
pipesworld-notankage,p10-net1-b14-g8.pddl,on,1,18,131.013,1050,1121173,19,1233624
pipesworld-notankage,p10-net1-b14-g8.pddl,on-w0.5,1,18,107.713,1050,1090243,18,1119400
pipesworld-notankage,p10-net1-b14-g8.pddl,on-w2,1,18,86.9917,1050,1123897,21,1264976
pipesworld-notankage,p10-net1-b14-g8.pddl,on-skipc,1,18,123.204,250,1039799,20,1151252
pipesworld-notankage,p10-net1-b14-g8.pddl,on-norm,1,18,119.181,1050,1121173,19,1233656
pipesworld-notankage,p11-net2-b10-g2.pddl,off,1,20,201.44,,530281,13,1557108
pipesworld-notankage,p11-net2-b10-g2.pddl,on,1,20,61.4103,2015,279157,5,1327444
pipesworld-notankage,p11-net2-b10-g2.pddl,on-w0.5,1,20,135.576,2015,444617,8,1269000
pipesworld-notankage,p11-net2-b10-g2.pddl,on-w2,1,20,65.2898,2015,288576,5,1395144
pipesworld-notankage,p11-net2-b10-g2.pddl,on-skipc,1,20,77.6553,1165,330807,5,1347088
pipesworld-notankage,p11-net2-b10-g2.pddl,on-norm,1,20,51.9839,2015,279157,5,1354248
pipesworld-notankage,p12-net2-b10-g4.pddl,off,1,24,114.963,,520686,12,1191932
pipesworld-notankage,p12-net2-b10-g4.pddl,on,1,24,52.2745,2015,291159,5,1145896
pipesworld-notankage,p12-net2-b10-g4.pddl,on-w0.5,1,24,101.408,2015,505070,9,1410092
pipesworld-notankage,p12-net2-b10-g4.pddl,on-w2,1,24,96.4007,2015,287893,5,1371768
pipesworld-notankage,p12-net2-b10-g4.pddl,on-skipc,1,24,123.172,1165,325886,5,1220340
pipesworld-notankage,p12-net2-b10-g4.pddl,on-norm,1,24,52.2959,2015,291159,5,1145896
pipesworld-notankage,p13-net2-b12-g3.pddl,off,1,16,70.9986,,427490,11,1091828
pipesworld-notankage,p13-net2-b12-g3.pddl,on,1,16,60.5261,2614,520120,8,1399428
pipesworld-notankage,p13-net2-b12-g3.pddl,on-w0.5,1,16,50.4208,2614,503945,6,1321800
pipesworld-notankage,p13-net2-b12-g3.pddl,on-w2,1,16,36.1306,2614,513284,6,1082236
pipesworld-notankage,p13-net2-b12-g3.pddl,on-skipc,1,16,45.4916,1558,396506,6,1185068
pipesworld-notankage,p13-net2-b12-g3.pddl,on-norm,1,16,43.5861,2614,520120,8,1399268
pipesworld-notankage,p14-net2-b12-g5.pddl,off,0,,,,1105872,17,4913412
pipesworld-notankage,p14-net2-b12-g5.pddl,on,1,30,1665.98,2826,643681,15,4108168
pipesworld-notankage,p14-net2-b12-g5.pddl,on-w0.5,0,,,2826,840808,14,5285156
pipesworld-notankage,p14-net2-b12-g5.pddl,on-w2,0,,,2826,579530,15,5047612
pipesworld-notankage,p14-net2-b12-g5.pddl,on-skipc,0,,,1698,612471,14,4613972
pipesworld-notankage,p14-net2-b12-g5.pddl,on-norm,0,,,2826,643681,15,4417384
pipesworld-notankage,p15-net2-b14-g4.pddl,off,1,26,105.388,,318693,7,1396740
pipesworld-notankage,p15-net2-b14-g4.pddl,on,1,26,103.382,2753,445126,7,1327944
pipesworld-notankage,p15-net2-b14-g4.pddl,on-w0.5,1,26,70.4869,2753,328297,5,1255328
pipesworld-notankage,p15-net2-b14-g4.pddl,on-w2,1,26,102.723,2753,443423,7,1234112
pipesworld-notankage,p15-net2-b14-g4.pddl,on-skipc,1,26,106.885,1681,476802,7,1333868
pipesworld-notankage,p15-net2-b14-g4.pddl,on-norm,1,26,100.953,2753,445126,7,1327388
pipesworld-notankage,p16-net2-b14-g6.pddl,off,0,,,,330826,7,4591804
pipesworld-notankage,p16-net2-b14-g6.pddl,on,0,,,2753,454080,7,3804264
pipesworld-notankage,p16-net2-b14-g6.pddl,on-w0.5,1,42,1723.56,2753,508508,7,4307564
pipesworld-notankage,p16-net2-b14-g6.pddl,on-w2,0,,,2753,457963,7,3845292
pipesworld-notankage,p16-net2-b14-g6.pddl,on-skipc,0,,,1681,411701,9,4328776
pipesworld-notankage,p16-net2-b14-g6.pddl,on-norm,0,,,2753,454080,7,3819928
pipesworld-notankage,p17-net2-b16-g5.pddl,off,0,,,,1860475,30,4569712
pipesworld-notankage,p17-net2-b16-g5.pddl,on,0,,,5000,1010409,18,5782980
pipesworld-notankage,p17-net2-b16-g5.pddl,on-w0.5,0,,,5000,1116931,22,7239028
pipesworld-notankage,p17-net2-b16-g5.pddl,on-w2,0,,,5000,966981,17,6392188
pipesworld-notankage,p17-net2-b16-g5.pddl,on-skipc,0,,,3208,1142448,20,7492004
pipesworld-notankage,p17-net2-b16-g5.pddl,on-norm,0,,,5000,1010409,18,6134636
pipesworld-notankage,p18-net2-b16-g7.pddl,off,0,,,,1664181,29,5071236
pipesworld-notankage,p18-net2-b16-g7.pddl,on,0,,,5000,1063341,16,5877368
pipesworld-notankage,p18-net2-b16-g7.pddl,on-w0.5,0,,,5000,1143694,19,4905720
pipesworld-notankage,p18-net2-b16-g7.pddl,on-w2,0,,,5000,993639,18,5350592
pipesworld-notankage,p18-net2-b16-g7.pddl,on-skipc,0,,,3208,1094384,22,5507644
pipesworld-notankage,p18-net2-b16-g7.pddl,on-norm,0,,,5000,1063341,16,5594632
pipesworld-notankage,p19-net2-b18-g6.pddl,off,0,,,,1267212,25,5710796
pipesworld-notankage,p19-net2-b18-g6.pddl,on,0,,,6402,1302584,19,6140340
pipesworld-notankage,p19-net2-b18-g6.pddl,on-w0.5,0,,,6402,1233500,23,5891860
pipesworld-notankage,p19-net2-b18-g6.pddl,on-w2,0,,,6402,1266822,21,6215172
pipesworld-notankage,p19-net2-b18-g6.pddl,on-skipc,0,,,4206,1240715,22,6303596
pipesworld-notankage,p19-net2-b18-g6.pddl,on-norm,0,,,6402,1302584,19,6039520
pipesworld-notankage,p20-net2-b18-g8.pddl,off,0,,,,1314884,23,5015372
pipesworld-notankage,p20-net2-b18-g8.pddl,on,0,,,6402,1213467,23,5026044
pipesworld-notankage,p20-net2-b18-g8.pddl,on-w0.5,0,,,6402,1162608,23,5886548
pipesworld-notankage,p20-net2-b18-g8.pddl,on-w2,0,,,6402,1107624,19,5953652
pipesworld-notankage,p20-net2-b18-g8.pddl,on-skipc,0,,,4206,1055400,18,6369628
pipesworld-notankage,p20-net2-b18-g8.pddl,on-norm,0,,,6402,1213467,23,5385316
pipesworld-notankage,p21-net3-b12-g2.pddl,off,1,14,110.396,,1461292,28,1606484
pipesworld-notankage,p21-net3-b12-g2.pddl,on,1,14,136.651,3909,625300,12,1753784
pipesworld-notankage,p21-net3-b12-g2.pddl,on-w0.5,1,14,100.164,3909,715844,15,1530676
pipesworld-notankage,p21-net3-b12-g2.pddl,on-w2,1,14,141.804,3909,664477,9,1701736
pipesworld-notankage,p21-net3-b12-g2.pddl,on-skipc,1,14,97.7132,2535,672923,10,1667168
pipesworld-notankage,p21-net3-b12-g2.pddl,on-norm,1,14,138.559,3909,625300,12,1752260
pipesworld-notankage,p22-net3-b12-g4.pddl,off,0,,,,1486405,29,5008284
pipesworld-notankage,p22-net3-b12-g4.pddl,on,0,,,3909,683239,11,4694140
pipesworld-notankage,p22-net3-b12-g4.pddl,on-w0.5,0,,,3909,822980,12,5432276
pipesworld-notankage,p22-net3-b12-g4.pddl,on-w2,0,,,3909,672476,9,4928508
pipesworld-notankage,p22-net3-b12-g4.pddl,on-skipc,0,,,2535,684464,10,5948376
pipesworld-notankage,p22-net3-b12-g4.pddl,on-norm,0,,,3909,683239,11,5557080
pipesworld-notankage,p23-net3-b14-g3.pddl,off,0,,,,3132631,121,7853888
pipesworld-notankage,p23-net3-b14-g3.pddl,on,0,,,5978,1187487,22,4832372
pipesworld-notankage,p23-net3-b14-g3.pddl,on-w0.5,0,,,5978,2720468,52,4522260
pipesworld-notankage,p23-net3-b14-g3.pddl,on-w2,0,,,5978,1026603,20,4698300
pipesworld-notankage,p23-net3-b14-g3.pddl,on-skipc,0,,,3990,1394722,27,6926088
pipesworld-notankage,p23-net3-b14-g3.pddl,on-norm,0,,,5978,1187487,22,4944644
pipesworld-notankage,p24-net3-b14-g5.pddl,off,0,,,,3187030,120,6012000
pipesworld-notankage,p24-net3-b14-g5.pddl,on,0,,,5978,1505182,30,5226520
pipesworld-notankage,p24-net3-b14-g5.pddl,on-w0.5,0,,,5978,2962243,62,4658904
pipesworld-notankage,p24-net3-b14-g5.pddl,on-w2,0,,,5978,1101802,23,5647152
pipesworld-notankage,p24-net3-b14-g5.pddl,on-skipc,0,,,3990,1419742,27,6059668
pipesworld-notankage,p24-net3-b14-g5.pddl,on-norm,0,,,5978,1505182,30,4393516
pipesworld-notankage,p25-net3-b16-g5.pddl,off,0,,,,3828587,109,6350844
pipesworld-notankage,p25-net3-b16-g5.pddl,on,0,,,8223,3626838,72,6664208
pipesworld-notankage,p25-net3-b16-g5.pddl,on-w0.5,0,,,8223,3509647,95,7292744
pipesworld-notankage,p25-net3-b16-g5.pddl,on-w2,0,,,8223,1813456,34,6523112
pipesworld-notankage,p25-net3-b16-g5.pddl,on-skipc,0,,,5621,2409887,46,5506276
pipesworld-notankage,p25-net3-b16-g5.pddl,on-norm,0,,,8223,3556978,74,7249340
pipesworld-notankage,p26-net3-b16-g7.pddl,off,0,,,,4309822,120,5933904
pipesworld-notankage,p26-net3-b16-g7.pddl,on,0,,,8223,3697319,65,5734792
pipesworld-notankage,p26-net3-b16-g7.pddl,on-w0.5,0,,,8223,3630008,100,5567880
pipesworld-notankage,p26-net3-b16-g7.pddl,on-w2,0,,,8223,2564024,52,4616956
pipesworld-notankage,p26-net3-b16-g7.pddl,on-skipc,0,,,5621,3194132,56,6598260
pipesworld-notankage,p26-net3-b16-g7.pddl,on-norm,0,,,8223,3697319,65,5149696
pipesworld-notankage,p27-net3-b18-g6.pddl,off,0,,,,3987519,157,5848028
pipesworld-notankage,p27-net3-b18-g6.pddl,on,0,,,10185,5276557,97,7804336
pipesworld-notankage,p27-net3-b18-g6.pddl,on-w0.5,0,,,10185,5687025,146,4851464
pipesworld-notankage,p27-net3-b18-g6.pddl,on-w2,0,,,10185,3133992,60,4725624
pipesworld-notankage,p27-net3-b18-g6.pddl,on-skipc,0,,,7079,3744525,73,5234408
pipesworld-notankage,p27-net3-b18-g6.pddl,on-norm,0,,,10185,5276557,97,6243308
pipesworld-notankage,p28-net3-b18-g7.pddl,off,0,,,,2569992,302,6732272
pipesworld-notankage,p28-net3-b18-g7.pddl,on,0,,,10185,3633544,90,6963936
pipesworld-notankage,p28-net3-b18-g7.pddl,on-w0.5,0,,,10185,3234030,116,5596412
pipesworld-notankage,p28-net3-b18-g7.pddl,on-w2,0,,,10185,4001391,76,5752380
pipesworld-notankage,p28-net3-b18-g7.pddl,on-skipc,0,,,7079,3386282,69,5996868
pipesworld-notankage,p28-net3-b18-g7.pddl,on-norm,0,,,10185,3616529,91,7284796
pipesworld-notankage,p29-net3-b20-g6.pddl,off,0,,,,4108204,338,7848272
pipesworld-notankage,p29-net3-b20-g6.pddl,on,0,,,13510,6544476,168,4915848
pipesworld-notankage,p29-net3-b20-g6.pddl,on-w0.5,0,,,13510,6525035,191,5503952
pipesworld-notankage,p29-net3-b20-g6.pddl,on-w2,0,,,13510,6884732,149,7600284
pipesworld-notankage,p29-net3-b20-g6.pddl,on-skipc,0,,,9570,6636157,153,6281712
pipesworld-notankage,p29-net3-b20-g6.pddl,on-norm,0,,,13510,6519977,169,4799244
pipesworld-notankage,p30-net3-b20-g8.pddl,off,0,,,,3953440,177,5847224
pipesworld-notankage,p30-net3-b20-g8.pddl,on,0,,,11710,2530874,59,6054652
pipesworld-notankage,p30-net3-b20-g8.pddl,on-w0.5,0,,,11710,2858857,53,4848268
pipesworld-notankage,p30-net3-b20-g8.pddl,on-w2,0,,,11710,2110204,41,7569292
pipesworld-notankage,p30-net3-b20-g8.pddl,on-skipc,0,,,8210,2455092,46,3836496
pipesworld-notankage,p30-net3-b20-g8.pddl,on-norm,0,,,11710,2530874,59,6056128
pipesworld-notankage,p31-net4-b14-g3.pddl,off,0,,,,4482875,178,6525260
pipesworld-notankage,p31-net4-b14-g3.pddl,on,0,,,6510,1977204,40,5035220
pipesworld-notankage,p31-net4-b14-g3.pddl,on-w0.5,0,,,6510,2477004,59,5045828
pipesworld-notankage,p31-net4-b14-g3.pddl,on-w2,0,,,6510,1561729,38,5466092
pipesworld-notankage,p31-net4-b14-g3.pddl,on-skipc,0,,,3896,1435947,28,5042432
pipesworld-notankage,p31-net4-b14-g3.pddl,on-norm,0,,,6510,2037911,38,4764088
pipesworld-notankage,p32-net4-b14-g5.pddl,off,0,,,,4615246,174,7848104
pipesworld-notankage,p32-net4-b14-g5.pddl,on,0,,,6510,1864212,39,4767360
pipesworld-notankage,p32-net4-b14-g5.pddl,on-w0.5,0,,,6510,4277215,92,5428584
pipesworld-notankage,p32-net4-b14-g5.pddl,on-w2,0,,,6510,1157901,31,4633608
pipesworld-notankage,p32-net4-b14-g5.pddl,on-skipc,0,,,3896,1320865,28,4798748
pipesworld-notankage,p32-net4-b14-g5.pddl,on-norm,0,,,6510,1864212,39,5068672
pipesworld-notankage,p33-net4-b16-g5.pddl,off,0,,,,4667670,178,6985588
pipesworld-notankage,p33-net4-b16-g5.pddl,on,0,,,7131,1281152,25,5312848
pipesworld-notankage,p33-net4-b16-g5.pddl,on-w0.5,0,,,7131,1478488,25,4911196
pipesworld-notankage,p33-net4-b16-g5.pddl,on-w2,0,,,7131,1125502,21,5371628
pipesworld-notankage,p33-net4-b16-g5.pddl,on-skipc,0,,,4341,1278007,24,5082252
pipesworld-notankage,p33-net4-b16-g5.pddl,on-norm,0,,,7131,1281152,25,5310612
pipesworld-notankage,p34-net4-b16-g6.pddl,off,0,,,,4061956,111,5377028
pipesworld-notankage,p34-net4-b16-g6.pddl,on,0,,,8419,2036968,44,7809424
pipesworld-notankage,p34-net4-b16-g6.pddl,on-w0.5,0,,,8419,2783172,78,5738260
pipesworld-notankage,p34-net4-b16-g6.pddl,on-w2,0,,,8419,1689561,42,6481732
pipesworld-notankage,p34-net4-b16-g6.pddl,on-skipc,0,,,5151,1947742,39,4641488
pipesworld-notankage,p34-net4-b16-g6.pddl,on-norm,0,,,8419,2029444,45,7176804
pipesworld-notankage,p35-net4-b18-g4.pddl,off,0,,,,3780679,454,5346724
pipesworld-notankage,p35-net4-b18-g4.pddl,on,0,,,11439,4808344,114,5636016
pipesworld-notankage,p35-net4-b18-g4.pddl,on-w0.5,0,,,11439,5021084,155,8191912
pipesworld-notankage,p35-net4-b18-g4.pddl,on-w2,0,,,11439,3930378,80,5892672
pipesworld-notankage,p35-net4-b18-g4.pddl,on-skipc,0,,,7173,4516387,84,6985604
pipesworld-notankage,p35-net4-b18-g4.pddl,on-norm,0,,,11439,4834662,113,7571008
pipesworld-notankage,p36-net4-b18-g6.pddl,off,0,,,,3627856,468,5913320
pipesworld-notankage,p36-net4-b18-g6.pddl,on,0,,,11439,4616788,103,6379504
pipesworld-notankage,p36-net4-b18-g6.pddl,on-w0.5,0,,,11439,4697910,161,7633224
pipesworld-notankage,p36-net4-b18-g6.pddl,on-w2,0,,,11439,3649565,71,5725300
pipesworld-notankage,p36-net4-b18-g6.pddl,on-skipc,0,,,7173,4348175,99,5341732
pipesworld-notankage,p36-net4-b18-g6.pddl,on-norm,0,,,11439,4622297,97,7326408
pipesworld-notankage,p37-net4-b20-g5.pddl,off,0,,,,5156774,284,6003248
pipesworld-notankage,p37-net4-b20-g5.pddl,on,0,,,13509,4816499,94,5377436
pipesworld-notankage,p37-net4-b20-g5.pddl,on-w0.5,0,,,13509,4885009,145,4905964
pipesworld-notankage,p37-net4-b20-g5.pddl,on-w2,0,,,13509,3551523,69,6423980
pipesworld-notankage,p37-net4-b20-g5.pddl,on-skipc,0,,,8603,3447137,68,6031788
pipesworld-notankage,p37-net4-b20-g5.pddl,on-norm,0,,,13509,4816499,94,5520596
pipesworld-notankage,p38-net4-b20-g7.pddl,off,0,,,,4395785,312,5368892
pipesworld-notankage,p38-net4-b20-g7.pddl,on,0,,,13509,4214039,97,6294836
pipesworld-notankage,p38-net4-b20-g7.pddl,on-w0.5,0,,,13509,5303285,146,6088820
pipesworld-notankage,p38-net4-b20-g7.pddl,on-w2,0,,,13509,3672047,70,4995944
pipesworld-notankage,p38-net4-b20-g7.pddl,on-skipc,0,,,8603,3803335,75,6652192
pipesworld-notankage,p38-net4-b20-g7.pddl,on-norm,0,,,13509,4292504,80,6297388
pipesworld-notankage,p39-net4-b22-g7.pddl,off,0,,,,6810904,601,8191960
pipesworld-notankage,p39-net4-b22-g7.pddl,on,0,,,19041,10568682,362,6606160
pipesworld-notankage,p39-net4-b22-g7.pddl,on-w0.5,0,,,19041,6380373,446,7918896
pipesworld-notankage,p39-net4-b22-g7.pddl,on-w2,0,,,19041,11658183,350,6775660
pipesworld-notankage,p39-net4-b22-g7.pddl,on-skipc,0,,,12507,7309037,340,7681344
pipesworld-notankage,p39-net4-b22-g7.pddl,on-norm,0,,,19041,10737832,358,6350484
pipesworld-notankage,p40-net4-b22-g8.pddl,off,0,,,,6286149,712,5518304
pipesworld-notankage,p40-net4-b22-g8.pddl,on,0,,,19041,7963943,363,5893464
pipesworld-notankage,p40-net4-b22-g8.pddl,on-w0.5,0,,,19041,8630224,454,4878196
pipesworld-notankage,p40-net4-b22-g8.pddl,on-w2,0,,,19041,7108389,354,7365416
pipesworld-notankage,p40-net4-b22-g8.pddl,on-skipc,0,,,12507,6505333,391,5213016
pipesworld-notankage,p40-net4-b22-g8.pddl,on-norm,0,,,19041,7963943,363,6499648
pipesworld-notankage,p41-net5-b22-g2.pddl,off,0,,,,9143262,703,6754488
pipesworld-notankage,p41-net5-b22-g2.pddl,on,0,,,21282,9941343,411,5549220
pipesworld-notankage,p41-net5-b22-g2.pddl,on-w0.5,0,,,21282,6488992,709,6511344
pipesworld-notankage,p41-net5-b22-g2.pddl,on-w2,0,,,21282,10595244,385,7418740
pipesworld-notankage,p41-net5-b22-g2.pddl,on-skipc,0,,,13222,11159110,380,8191964
pipesworld-notankage,p41-net5-b22-g2.pddl,on-norm,0,,,21282,9695921,424,4737188
pipesworld-notankage,p42-net5-b22-g4.pddl,off,0,,,,7399263,712,6188680
pipesworld-notankage,p42-net5-b22-g4.pddl,on,0,,,21282,10744172,361,8191928
pipesworld-notankage,p42-net5-b22-g4.pddl,on-w0.5,0,,,21282,10453262,479,4951668
pipesworld-notankage,p42-net5-b22-g4.pddl,on-w2,0,,,21282,11091179,359,5804096
pipesworld-notankage,p42-net5-b22-g4.pddl,on-skipc,0,,,13222,10963073,360,6066684
pipesworld-notankage,p42-net5-b22-g4.pddl,on-norm,0,,,21282,9978873,382,8110692
pipesworld-notankage,p43-net5-b24-g3.pddl,off,0,,,,8541295,858,6310132
pipesworld-notankage,p43-net5-b24-g3.pddl,on,0,,,26043,9540120,568,5606256
pipesworld-notankage,p43-net5-b24-g3.pddl,on-w0.5,0,,,26043,11276876,663,4915688
pipesworld-notankage,p43-net5-b24-g3.pddl,on-w2,0,,,26043,10512025,483,8191988
pipesworld-notankage,p43-net5-b24-g3.pddl,on-skipc,0,,,16473,9994637,498,5852692
pipesworld-notankage,p43-net5-b24-g3.pddl,on-norm,0,,,26043,9567025,563,6121556
pipesworld-notankage,p44-net5-b24-g5.pddl,off,0,,,,9641655,857,4872508
pipesworld-notankage,p44-net5-b24-g5.pddl,on,0,,,26043,13059668,554,5082196
pipesworld-notankage,p44-net5-b24-g5.pddl,on-w0.5,0,,,26043,7389818,844,5340940
pipesworld-notankage,p44-net5-b24-g5.pddl,on-w2,0,,,26043,12773307,476,7790720
pipesworld-notankage,p44-net5-b24-g5.pddl,on-skipc,0,,,16473,13333293,509,5943204
pipesworld-notankage,p44-net5-b24-g5.pddl,on-norm,0,,,26043,13447360,538,5638308
pipesworld-notankage,p45-net5-b26-g4.pddl,off,0,,,,13235849,1010,6806772
pipesworld-notankage,p45-net5-b26-g4.pddl,on,0,,,31064,13531093,655,6160072
pipesworld-notankage,p45-net5-b26-g4.pddl,on-w0.5,0,,,31064,10603573,872,7503116
pipesworld-notankage,p45-net5-b26-g4.pddl,on-w2,0,,,31064,11991756,664,7170888
pipesworld-notankage,p45-net5-b26-g4.pddl,on-skipc,0,,,19925,12514068,657,6481800
pipesworld-notankage,p45-net5-b26-g4.pddl,on-norm,0,,,31064,13398614,664,5564204
pipesworld-notankage,p46-net5-b26-g6.pddl,off,0,,,,12021722,1032,4675756
pipesworld-notankage,p46-net5-b26-g6.pddl,on,0,,,31064,14624449,701,3647264
pipesworld-notankage,p46-net5-b26-g6.pddl,on-w0.5,0,,,31064,13734083,749,5892952
pipesworld-notankage,p46-net5-b26-g6.pddl,on-w2,0,,,31064,12945121,626,8191980
pipesworld-notankage,p46-net5-b26-g6.pddl,on-skipc,0,,,19925,12712145,619,7781396
pipesworld-notankage,p46-net5-b26-g6.pddl,on-norm,0,,,31064,14624449,701,6186224
pipesworld-notankage,p47-net5-b28-g5.pddl,off,0,,,,15964579,1450,6490548
pipesworld-notankage,p47-net5-b28-g5.pddl,on,0,,,36167,14629107,770,5950000
pipesworld-notankage,p47-net5-b28-g5.pddl,on-w0.5,0,,,36167,15613692,805,5936816
pipesworld-notankage,p47-net5-b28-g5.pddl,on-w2,0,,,36167,11995966,755,6503732
pipesworld-notankage,p47-net5-b28-g5.pddl,on-skipc,0,,,23518,12548637,788,7272728
pipesworld-notankage,p47-net5-b28-g5.pddl,on-norm,0,,,36167,14404551,780,6057848
pipesworld-notankage,p48-net5-b28-g7.pddl,off,0,,,,14552439,1183,6667452
pipesworld-notankage,p48-net5-b28-g7.pddl,on,0,,,36167,14517105,830,7752420
pipesworld-notankage,p48-net5-b28-g7.pddl,on-w0.5,0,,,36167,17919827,788,7266772
pipesworld-notankage,p48-net5-b28-g7.pddl,on-w2,0,,,36167,13841940,710,4064856
pipesworld-notankage,p48-net5-b28-g7.pddl,on-skipc,0,,,23518,12557241,753,5023964
pipesworld-notankage,p48-net5-b28-g7.pddl,on-norm,0,,,36167,14527464,828,7183300
pipesworld-notankage,p49-net5-b30-g6.pddl,off,0,,,,16633878,1323,6248796
pipesworld-notankage,p49-net5-b30-g6.pddl,on,0,,,42426,14021273,985,7297200
pipesworld-notankage,p49-net5-b30-g6.pddl,on-w0.5,0,,,42426,18049890,868,8191956
pipesworld-notankage,p49-net5-b30-g6.pddl,on-w2,0,,,42426,14601208,853,7315880
pipesworld-notankage,p49-net5-b30-g6.pddl,on-skipc,0,,,28102,13958634,870,6525380
pipesworld-notankage,p49-net5-b30-g6.pddl,on-norm,0,,,42426,15165251,924,6879484
pipesworld-notankage,p50-net5-b30-g8.pddl,off,0,,,,15715988,1288,5021632
pipesworld-notankage,p50-net5-b30-g8.pddl,on,0,,,42426,15500209,841,6121304
pipesworld-notankage,p50-net5-b30-g8.pddl,on-w0.5,0,,,42426,13872453,1077,4833052
pipesworld-notankage,p50-net5-b30-g8.pddl,on-w2,0,,,42426,17515593,836,4590588
pipesworld-notankage,p50-net5-b30-g8.pddl,on-skipc,0,,,28102,14209428,840,5159032
pipesworld-notankage,p50-net5-b30-g8.pddl,on-norm,0,,,42426,15999364,821,5721056
scanalyzer-08-strips,p01.pddl,off,1,18,0.32754,,12731,2,509436
scanalyzer-08-strips,p01.pddl,on,1,18,0.277949,90,17533,2,512152
scanalyzer-08-strips,p01.pddl,on-w0.5,1,18,0.23589,90,14281,2,510172
scanalyzer-08-strips,p01.pddl,on-w2,1,18,0.404039,90,17533,2,512152
scanalyzer-08-strips,p01.pddl,on-skipc,1,18,0.371459,0,12731,2,509436
scanalyzer-08-strips,p01.pddl,on-norm,1,18,0.36367,90,14817,2,510684
scanalyzer-08-strips,p02.pddl,off,1,22,0.200153,,5953,2,506520
scanalyzer-08-strips,p02.pddl,on,1,22,0.239602,90,7279,2,509780
scanalyzer-08-strips,p02.pddl,on-w0.5,1,22,0.206632,90,6272,2,507032
scanalyzer-08-strips,p02.pddl,on-w2,1,22,0.342097,90,7279,2,509812
scanalyzer-08-strips,p02.pddl,on-skipc,1,22,0.28428,0,5953,2,506520
scanalyzer-08-strips,p02.pddl,on-norm,1,22,0.321964,90,6490,2,507320
scanalyzer-08-strips,p03.pddl,off,1,26,0.314683,,4018,2,507016
scanalyzer-08-strips,p03.pddl,on,1,26,0.351,90,4356,2,509000
scanalyzer-08-strips,p03.pddl,on-w0.5,1,26,0.302972,90,4058,2,507208
scanalyzer-08-strips,p03.pddl,on-w2,1,26,0.33574,90,4356,2,509416
scanalyzer-08-strips,p03.pddl,on-skipc,1,26,0.279855,0,4018,2,507016
scanalyzer-08-strips,p03.pddl,on-norm,1,26,0.290691,90,4153,2,507272
scanalyzer-08-strips,p04.pddl,off,1,24,19.9463,,45012,2,756368
scanalyzer-08-strips,p04.pddl,on,1,24,62.8931,224,117758,3,843972
scanalyzer-08-strips,p04.pddl,on-w0.5,1,24,77.9134,224,117758,3,843844
scanalyzer-08-strips,p04.pddl,on-w2,1,24,64.1434,224,117758,3,844804
scanalyzer-08-strips,p04.pddl,on-skipc,1,24,19.8154,0,45012,2,756368
scanalyzer-08-strips,p04.pddl,on-norm,1,24,58.3347,224,106336,3,831272
scanalyzer-08-strips,p05.pddl,off,1,30,33.7474,,20522,2,867908
scanalyzer-08-strips,p05.pddl,on,1,30,77.5724,224,34256,2,823832
scanalyzer-08-strips,p05.pddl,on-w0.5,1,30,77.6172,224,34256,2,823576
scanalyzer-08-strips,p05.pddl,on-w2,1,30,80.0306,224,34256,2,822424
scanalyzer-08-strips,p05.pddl,on-skipc,1,30,34.3828,0,20522,2,867908
scanalyzer-08-strips,p05.pddl,on-norm,1,30,58.0019,224,32710,2,805440
scanalyzer-08-strips,p06.pddl,off,1,36,41.6218,,16132,2,862664
scanalyzer-08-strips,p06.pddl,on,1,36,79.1639,224,17633,2,873920
scanalyzer-08-strips,p06.pddl,on-w0.5,1,36,72.2775,224,17633,2,853836
scanalyzer-08-strips,p06.pddl,on-w2,1,36,85.544,224,17633,2,857640
scanalyzer-08-strips,p06.pddl,on-skipc,1,36,41.2711,0,16132,2,862664
scanalyzer-08-strips,p06.pddl,on-norm,1,36,67.4651,224,17501,2,801796
scanalyzer-08-strips,p07.pddl,off,0,,,,249413,5,3023656
scanalyzer-08-strips,p07.pddl,on,0,,,450,382972,10,4801280
scanalyzer-08-strips,p07.pddl,on-w0.5,0,,,450,494929,11,6207512
scanalyzer-08-strips,p07.pddl,on-w2,0,,,450,493379,11,5363360
scanalyzer-08-strips,p07.pddl,on-skipc,0,,,0,249413,5,3258324
scanalyzer-08-strips,p07.pddl,on-norm,0,,,450,390605,7,4133468
scanalyzer-08-strips,p08.pddl,off,0,,,,91024,3,2258800
scanalyzer-08-strips,p08.pddl,on,0,,,450,146070,3,2659464
scanalyzer-08-strips,p08.pddl,on-w0.5,0,,,450,142225,4,3278856
scanalyzer-08-strips,p08.pddl,on-w2,0,,,450,142527,4,3498268
scanalyzer-08-strips,p08.pddl,on-skipc,0,,,0,91024,3,2170824
scanalyzer-08-strips,p08.pddl,on-norm,0,,,450,121277,3,2907844
scanalyzer-08-strips,p09.pddl,off,0,,,,65604,3,2105856
scanalyzer-08-strips,p09.pddl,on,0,,,450,69325,3,2866272
scanalyzer-08-strips,p09.pddl,on-w0.5,0,,,450,72284,3,2822984
